x,y,time,in_speed,out_speed,angle,speed_in,speed_out,window_size
0.761573777661219,0.77026677716001,7961,0.01807083518216,0.0159206419122519,141.627284124414,0.01807083518216,0.0159206419122519,11
0.761573777661219,0.77026677716001,7962,0.0159206419122519,0.0248726782714844,44.3989063822611,0.0159206419122519,0.0248726782714844,11
0.765000125488906,0.771095791382238,7963,0.0248726782714844,0.0147681756041729,83.8553190382895,0.0248726782714844,0.0147681756041729,11
0.765000125488906,0.771095791382238,7964,0.0147681756041729,0.0180297746017977,129.175060365847,0.0147681756041729,0.0180297746017977,11
0.765000125488906,0.771969510269903,7965,0.0180297746017977,0.00408582146170519,13.8015689324857,0.0180297746017977,0.00408582146170519,11
0.76819110413968,0.774046230457803,7966,0.00408582146170519,0.0956078061998433,26.0641136354194,0.00408582146170519,0.0032835842178853,11
0.770137636373978,0.774046230457803,7969,0.0176489790783339,0.0288555262988211,177.076336553654,0.0032835842178853,0.0288555262988211,11
0.770137636373978,0.774046230457803,7970,0.0288555262988211,0.00667916465790409,163.319150791796,0.0288555262988211,0.00667916465790409,11
0.770137636373978,0.774046230457803,7971,0.00667916465790409,0.0139997733241592,155.907626434539,0.00667916465790409,0.0139997733241592,11
0.77153234172173,0.774046230457803,7972,0.0139997733241592,0.0171869872579538,145.746189112701,0.0139997733241592,0.0171869872579538,11
0.77153234172173,0.774046230457803,7973,0.0171869872579538,0.00189068922030165,121.871065073578,0.0171869872579538,0.00189068922030165,11
0.773411146292558,0.772857775061297,7975,0.00189068922030165,0.00302371061703457,135.684003525368,0.00189068922030165,0.00302371061703457,11
0.773683593745777,0.772857775061297,7977,0.00302371061703457,0.011080735888201,178.994231993856,0.00302371061703457,0.011080735888201,11
0.775557220230231,0.772306081612552,7978,0.011080735888201,0.00687180457453333,80.7626080063652,0.011080735888201,0.00687180457453333,11
0.775557220230231,0.772306081612552,7979,0.00687180457453333,0.00890476866257949,60.3729241371528,0.00687180457453333,0.00890476866257949,11
0.775557220230231,0.772306081612552,7980,0.00890476866257949,0.00134694900487445,130.328336086076,0.00890476866257949,0.00134694900487445,11
0.775557220230231,0.772306081612552,7981,0.00134694900487445,0.00293714773050015,79.7347307519498,0.00134694900487445,0.00293714773050015,11
0.775833824064031,0.772306081612552,7982,0.00293714773050015,0.00392519224134986,27.1797446413955,0.00293714773050015,0.00392519224134986,11
0.778209229682702,0.772857775061297,7983,0.00392519224134986,0.0254655787642253,15.8575548176732,0.00392519224134986,0.0254655787642253,11
0.779557575024599,0.772857775061297,7984,0.0254655787642253,0.0234173758014459,171.969514400323,0.0254655787642253,0.0234173758014459,11
0.779557575024599,0.773451513014501,7985,0.0234173758014459,0.0178216591627889,40.0691467856668,0.0234173758014459,0.0178216591627889,11
0.780179156315637,0.774470497972495,7986,0.0178216591627889,0.00653068021778147,177.725515626055,0.0178216591627889,0.00653068021778147,11
0.780179156315637,0.775808732590485,7987,0.00653068021778147,0.00346387418912444,54.462115427266,0.00653068021778147,0.00346387418912444,11
0.780179156315637,0.776455450084217,7988,0.00346387418912444,0.00468903094202209,105.620458453227,0.00346387418912444,0.00468903094202209,11
0.780179156315637,0.776455450084217,7989,0.00468903094202209,0.0145212067278639,62.5831836671555,0.00468903094202209,0.0145212067278639,11
0.780179156315637,0.776455450084217,7990,0.0145212067278639,0.0193143106184843,176.841353514523,0.0145212067278639,0.0193143106184843,11
0.780179156315637,0.776455450084217,7991,0.0193143106184843,0.00978923281438343,24.937295452944,0.0193143106184843,0.00978923281438343,11
0.779557575024599,0.776455450084217,7992,0.00978923281438343,0.00701472188744762,124.684344186569,0.00978923281438343,0.00701472188744762,11
0.778209229682702,0.776455450084217,7993,0.00701472188744762,0.0054310186062032,75.5435866332425,0.00701472188744762,0.0054310186062032,11
0.778209229682702,0.776455450084217,7995,0.0054310186062032,0.00796098414815221,120.813100285778,0.0054310186062032,0.00796098414815221,11
0.777376750752448,0.776455450084217,7996,0.00796098414815221,0.00781842173933971,49.3681124709302,0.00796098414815221,0.00781842173933971,11
0.777376750752448,0.776455450084217,7997,0.00781842173933971,0.0131351994376278,163.03085124248,0.00781842173933971,0.0131351994376278,11
0.777376750752448,0.77612731206789,7998,0.0131351994376278,0.00666247994490119,91.1100134940091,0.0131351994376278,0.00666247994490119,11
0.777376750752448,0.77612731206789,7999,0.00666247994490119,0.0217511577143586,114.800156695188,0.00666247994490119,0.0217511577143586,11
0.777376750752448,0.77612731206789,8000,0.0217511577143586,0.00977516769667358,162.447680167044,0.0217511577143586,0.00977516769667358,11
0.777376750752448,0.77612731206789,8001,0.00977516769667358,0.0134622413688461,26.4877408358626,0.00977516769667358,0.0134622413688461,11
