time_agg,TAG,NBS,SD,x,y,Long,Lat,time,speed_in,angle,VARX,VARY,count,speed_smooth
1598034030,31001001060,4.73333333333333,2.80951164216654,650638.224652188,5902635.06258515,5.25794413784856,53.2515687945061,1598034044.5,0.685383163417606,130.654409968533,0.0957970555555556,0.238286455555556,30,0.869064395756991
1598034060,31001001060,4.625,3.50211827606637,650632.115927202,5902658.31137587,5.25786177769621,53.2517791269815,1598034072.5,0.858498028843266,136.752641894783,0.282828020833333,0.455033177083333,24,0.858498028843266
1598034090,31001001060,3.71428571428571,3.02881382772288,650622.059066116,5902684.8376879,5.25772342505944,53.2520264078485,1598034105.14286,0.869064395756991,115.390752530097,0.796140294784581,1.21845126984127,21,0.858498028843266
1598034120,31001001060,4.30769230769231,9.75047418324352,650602.324776216,5902700.15930763,5.25743804047424,53.2521700050111,1598034134.69231,0.84549387026992,124.579573232584,1.18733328402367,23.4159973964497,26,0.858498028843266
1598034150,31001001060,4.1,5.54521556439039,650575.601615464,5902716.3900664,5.25704687264351,53.2523213945635,1598034164.35,1.05423015706178,119.330222167955,0.8030103,2.079320125,20,0.84549387026992
1598034180,31001001060,4.6551724137931,5.34074015852608,650560.700981086,5902718.94064552,5.25682793139469,53.2523438672334,1598034194.41379,0.502842499261261,131.340519573244,0.57724,2.01373225921522,29,0.843017667544871
1598034210,31001001060,4,3.70489145958485,650540.894082771,5902730.30221363,5.25655404647849,53.2524469850067,1598034221.5,0.843017667544871,129.718199834757,1.55847954081633,2.10934066326531,14,0.624045158998239
1598034240,31001001060,4.5,3.51870926183994,650526.511501814,5902748.00936457,5.2563318822615,53.252607897094,1598034258.05556,0.624045158998239,90.8083693712088,0.662220833333333,1.85190185185185,18,0.502842499261261
1598034270,31001001060,4.57692307692308,2.43775724206048,650522.500774022,5902749.34515907,5.25626449846195,53.252627937962,1598034283.26923,0.1676600443201,122.959942849947,0.220918106508876,0.343845473372781,26,0.341153199532196
1598034300,31001001060,4.78571428571429,4.66362712778365,650516.660579302,5902751.99239509,5.25617562600432,53.2526476385718,1598034314.10714,0.207930908961284,120.908442257045,0.645981109693878,2.19567007653061,28,0.207930908961284
1598034330,31001001060,5.5,3.01567205904789,650525.821269685,5902747.13543705,5.25631634516478,53.2526091167179,1598034344.5,0.341153199532196,127.315781159758,0.155555244444444,0.201858477777778,30,0.1676600443201
1598034360,31001001060,5.53333333333333,3.30813594464838,650528.441699369,5902745.70753719,5.2563514684916,53.2525934142675,1598034374.5,0.099473892342067,107.728788863173,0.171622577777778,0.221965911111111,30,0.099473892342067
1598034390,31001001060,4.13333333333333,4.02374759921256,650526.182284387,5902745.97160465,5.25631629705418,53.2525940663762,1598034404.5,0.0758264662373439,139.003327305279,0.262624277777778,0.469383177777778,30,0.0758264662373439
1598034420,31001001060,4.13333333333333,3.78228122130016,650526.280098411,5902746.50825994,5.25632423140682,53.252604348006,1598034434.5,0.0181832182276241,159.823891556985,0.0804468444444444,1.26877922222222,30,0.0204587987776729
1598034450,31001001060,4.16666666666667,2.29972972202044,650526.241445259,5902747.11118293,5.25632391788647,53.252605435144,1598034464.5,0.0201386912846367,157.078178792515,0.0594240888888889,0.132461322222222,30,0.0204587987776729
1598034480,31001001060,3.69230769230769,5.29094682358277,650525.660995383,5902747.24495767,5.25630877856147,53.2526072060412,1598034493.61538,0.0204587987776729,120.607948758898,0.337701109467456,1.59387912721893,26,0.0201386912846367
1598034510,31001001060,3.83333333333333,2.97674034008328,650526.324227867,5902747.03674312,5.25632175236123,53.2526051361048,1598034524.5,0.0225079025754498,155.658510583385,0.0779226,0.344464822222222,30,0.0201386912846367
1598034540,31001001060,3.75862068965517,2.2918814622923,650526.156199847,5902747.40085979,5.25632442844879,53.2526105160533,1598034554.41379,0.013405744241211,152.438227390655,0.0654802378121284,0.139810130796671,29,0.0204587987776729
1598034570,31001001060,3.96666666666667,2.19198826771188,650526.450494228,5902746.93911388,5.25632483958351,53.2526105492397,1598034584.5,0.0181995960894232,118.112088659246,0.0566314222222222,0.117583122222222,30,0.0225079025754498
1598034600,31001001060,3.96666666666667,2.24724582337493,650525.969724048,5902747.79133409,5.25631668216837,53.252613153318,1598034614.5,0.032615934073207,138.660602702425,0.0534531111111111,0.1144935,30,0.0181995960894232
1598034630,31001001060,3.93333333333333,4.09378467050833,650525.799454901,5902747.09398708,5.2563125894083,53.2526085718329,1598034644.5,0.0239277714933164,123.81823226392,0.131305311111111,1.64033251111111,30,0.0181995960894232
1598034660,31001001060,3.93333333333333,2.21781953337323,650526.283280422,5902747.106429,5.25632295836466,53.2526089125648,1598034674.5,0.0161328490144169,133.094402846896,0.0498260111111111,0.113010177777778,30,0.0161328490144169
1598034690,31001001060,3.93333333333333,2.12978455954431,650526.675467554,5902747.35492301,5.2563269967782,53.2526094647901,1598034704.5,0.0154761471758413,111.419318958327,0.0497101555555556,0.103455133333333,30,0.0161328490144169
1598034720,31001001060,3.83333333333333,2.35097544301759,650526.405739115,5902747.04254773,5.25632476713181,53.2526082576691,1598034734.5,0.0137570890004088,139.333142904315,0.0511379,0.128198422222222,30,0.0161328490144169
1598034750,31001001060,4,2.41710418965342,650526.794147955,5902747.56453367,5.25632706122269,53.2526103262613,1598034764.5,0.0216879574415679,169.841464891241,0.0529707444444445,0.131418288888889,30,0.0216879574415679
1598034780,31001001060,3.96666666666667,2.45643794598112,650526.54195764,5902746.52892057,5.25632598098137,53.2526058724782,1598034794.5,0.0355292435223651,141.007323808778,0.0513861555555556,0.144351522222222,30,0.0259751693899598
1598034810,31001001060,3.93333333333333,3.19182018922783,650526.523925466,5902747.30796699,5.25632677555371,53.2526139283109,1598034824.5,0.0259751693899598,124.808878764255,0.0616336777777778,0.865007577777778,30,0.0355292435223651
1598034840,31001001060,3.51851851851852,2.73954932043589,650521.460388545,5902746.92611805,5.2562469211982,53.252609245488,1598034853.44444,0.175436582523455,120.144501723841,0.119849931412894,0.326930356652949,27,0.175436582523455
1598034870,31001001060,3.3448275862069,2.22842960035961,650494.02926309,5902739.70982917,5.25583450765391,53.2525540809667,1598034884.13793,0.924119195187753,108.314382006046,0.131239001189061,0.178064732461356,29,0.924119195187753
1598034900,31001001060,3.25,2.26819472864934,650461.403037158,5902729.10995997,5.25533698014615,53.2524640055557,1598034915.58333,1.09093610408213,128.301057676121,0.302491302083333,0.376656996527778,24,1.09093610408213
1598034930,31001001060,3.92307692307692,2.70186330707454,650428.725767442,5902721.0522937,5.25485154129639,53.2523982137221,1598034944.15385,1.17799962353785,126.087042650185,0.385861331360947,0.42147025147929,26,1.10941978438879
1598034960,31001001060,4.9,3.40658267204653,650397.16361734,5902711.80109286,5.25436080411562,53.2523303851841,1598034973.8,1.10941978438879,113.56661858587,0.4369151,0.9853295,20,1.10941978438879
1598034990,31001001060,5,2.44655499900941,650362.648508702,5902704.97548088,5.25384715244843,53.2522749641899,1598035004.5,1.14604374648204,118.983036527765,4.06059433333333,4.69865218888889,30,1.10941978438879
1598035020,31001001060,4.33333333333333,3.19833079196678,650349.709635685,5902702.89168444,5.25365532365793,53.2522742042736,1598035034.83333,0.432052611559885,112.480052499965,4.01016694444444,5.37745111111111,6,0.921484552683431
1598035080,31001001060,5,2.38477104743409,650336.290601332,5902703.57469612,5.2534502352963,53.2522723275353,1598035095.16667,0.222702850008021,124.232416329314,0.267246006944444,0.379684583333333,24,0.555845707309527
1598035110,31001001060,4.61904761904762,2.99548024825146,650308.706203388,5902699.19606939,5.25303822753638,53.2522503812737,1598035125.47619,0.921484552683431,121.243789056604,0.361932585034014,0.595141995464853,21,0.555845707309527
1598035140,31001001060,4.55172413793104,2.59968396376428,650292.728824653,5902702.59068169,5.2528028127734,53.2522727022263,1598035154.86207,0.555845707309527,109.556270231354,0.328016658739596,0.46327418549346,29,0.767919865504839
1598035170,31001001060,4.33333333333333,3.50501053548164,650289.208443656,5902724.9855359,5.25276061544777,53.2524729273875,1598035183.7037,0.786011637329427,102.068841011196,1.12499917695473,2.09280155006859,27,0.786011637329427
1598035200,31001001060,4.875,2.12270028661618,650267.465324802,5902728.12962584,5.25244446890057,53.2525057218598,1598035212.3125,0.767919865504839,104.610019767274,2.4048754296875,2.029513125,16,0.786011637329427
1598035230,31001001060,4.33333333333333,2.09547034932193,650241.280873313,5902709.29058566,5.25203547319272,53.2523672267492,1598035246.55556,0.942010670208431,118.344900058574,1.32820234567901,1.50147345679012,9,0.786011637329427
1598035260,31001001060,3,2.2821481108815,650225.923043658,5902704.54237865,5.25211018725766,53.2523048929536,1598035262,1.04083293156036,119.620006383335,17.4298,19.4368,1,0.767919865504839
1598042010,31001001060,4,4.86422655722367,650096.882170933,5902640.09030292,5.24983992744912,53.2517682870252,1598042038,0.021287119657565,,11.0795,6.09882,1,0.410738922740321
1598042040,31001001060,4.40909090909091,2.55117569035926,650094.157294795,5902638.58692254,5.24980430163414,53.2517550879798,1598042056.86364,0.164978252003644,124.303699437612,0.497270083677686,0.327521832644628,22,0.164978252003644
1598042070,31001001060,6.65,1.6582109240627,650103.948505628,5902641.73027957,5.24994626301217,53.2517783081357,1598042081.9,0.410738922740321,125.879646865768,0.0676729325,0.0754104375,20,0.107236619316037
1598042100,31001001060,5.52380952380952,1.41805407613927,650100.765386886,5902640.73510491,5.24988568875579,53.2517659952926,1598042113,0.107236619316037,91.4940201976924,0.0412889752834467,0.0735516031746032,21,0.164978252003644
1598042130,31001001060,5.4,2.20284981926528,650101.290149429,5902639.11663382,5.24989536206912,53.2517501817192,1598042142.9,0.0569036234159416,129.13269590921,0.2757584925,0.2733622425,20,0.204092307593525
1598042160,31001001060,3.76923076923077,1.31554663400576,650095.304270859,5902636.43474466,5.24981289340909,53.2517364741543,1598042175.03846,0.204092307593525,85.4555980661379,0.0226127676035503,0.0653274955621302,26,0.121072874792178
1598042190,31001001060,3.03333333333333,0.785274919491974,650089.453633328,5902638.14933996,5.24972792638417,53.2517524721567,1598042204.5,0.206937724457473,118.153081402089,0.00850511822222222,0.0474737544444445,30,0.121072874792178
1598042220,31001001060,3.3,1.0047380040866,650093.004537212,5902638.91344631,5.24978242927221,53.2517572523036,1598042234.5,0.121072874792178,140.789207253758,0.0143195164444444,0.0466317811111111,30,0.167807500132622
1598042250,31001001060,3.55172413793103,1.11745928920595,650095.895606812,5902639.18913472,5.24982550531907,53.2517583398626,1598042264.82759,0.0957604891382513,128.008341682518,0.0175082989298454,0.0441511890606421,29,0.121072874792178
1598042280,31001001060,3.76666666666667,1.55526556922961,650100.870099128,5902638.97143657,5.24988463454865,53.251757083578,1598042294.5,0.167807500132622,110.845119866067,0.0523325936666667,0.0753665067777778,30,0.111810585067011
1598042310,31001001060,3.73913043478261,1.89805022571404,650099.318915026,5902636.28361526,5.24986303228243,53.2517305940059,1598042323.69565,0.106293690966548,112.375277683921,0.0572234574669187,0.108607625708885,23,0.111810585067011
1598042340,31001001060,4.66666666666667,2.28165317679457,650102.184817264,5902634.08522554,5.24990879627901,53.2517055114521,1598042356,0.111810585067011,101.822461852254,0.0568658257887517,0.103777657064472,27,0.111810585067011
1598042370,31001001060,6.83333333333333,1.36994788879773,650103.055697642,5902641.85553011,5.24994119660464,53.2517826357246,1598042384.5,0.274349317045788,115.150826744081,0.0309937466666667,0.0336332011111111,30,0.106293690966548
1598042400,31001001060,6.86666666666667,1.25013219099685,650103.665430884,5902641.40818681,5.24994349274715,53.2517810057734,1598042414.5,0.0252078173478808,135.323037124238,0.0262670222222222,0.0271693255555556,30,0.0252078173478808
1598042430,31001001060,6.76666666666667,1.32615746002496,650103.798674035,5902641.44015478,5.24994547655827,53.2517783567684,1598042444.5,0.00456748022822107,122.498569371787,0.0288172411111111,0.0305531222222222,30,0.0252078173478808
1598042460,31001001060,6.93333333333333,1.33621623216388,650103.902499906,5902641.31451655,5.24995308628367,53.2517814060728,1598042474.5,0.00543290144470862,120.571884014114,0.02954253,0.0313525122222222,30,0.0252078173478808
1598042490,31001001060,6.93333333333333,1.58256776078397,650104.422162568,5902642.53028843,5.24995702084639,53.2517892892303,1598042504.5,0.0440725481616029,107.13010134395,0.0415613455555556,0.0490615233333333,30,0.00543290144470862
1598042520,31001001060,7,1.37631965546417,650103.640769186,5902642.17544424,5.24994388955906,53.2517874417767,1598042530,0.0336545084502508,156.345535135267,0.0465621383219955,0.0470389659863946,21,0.0336545084502508
1598109450,31001001060,4,5.99185444942364,650116.922987833,5902646.86171729,5.25029553148841,53.2518362077452,1598109460.5,0.000210437540744087,137.787557855356,0.80366875,7.59945625,4,0.0440725481616029
1598109480,31001001060,3.8,10.7162471527995,650074.211691472,5902625.6002085,5.24949370074883,53.2516470250489,1598109495.93333,1.34649072918848,112.858959817057,2.37059693333333,16.9212639555556,15,0.944609170508965
1598109510,31001001060,5,2.8941675832612,650056.649869191,5902615.88064087,5.24922616498184,53.2515658561513,1598109512,1.24929835140884,2.30440955738936,1.39389,7.58361,1,1.24929835140884
1598109540,31001001060,3,30.6900325838863,650053.037137364,5902564.0528994,5.24883036363524,53.2511036899127,1598109567,0.944609170508965,36.7827743635206,520.936,77.9241,1,1.24929835140884
1598109570,31001001060,5,4.68739309211421,650053.037137364,5902534.56598704,5.24890550237096,53.2508371546935,1598109588,1.40413868378493,3.70371732318253,12.9705,7.72067,1,1.24929835140884
1598109630,31001001060,5,2.96028883725896,650053.037137364,5902478.14310941,5.24910695155765,53.2503260538581,1598109634,1.22658429630911,24.2522904877378,2.84731,5.11528,1,1.31745903897019
1598109660,31001001060,4,13.843775384762,650088.251103919,5902427.52398228,5.24961045805532,53.2498614322677,1598109679.33333,1.36021214711928,29.4242088237119,32.0864,20.0734333333333,3,1.36021214711928
1598109690,31001001060,3.5,19.5956909817736,650100.665165637,5902399.64153756,5.24978322585304,53.2496074790485,1598109702.5,1.31745903897019,13.2869947408126,81.144175,89.8966,2,1.36021214711928
1598109720,31001001060,4,16.4832096389022,650109.947930718,5902374.14667043,5.24991022394324,53.2493758565293,1598109722,1.39139647925237,7.86872653229111,93.0024,52.645,1,1.39139647925237
1598109750,31001001060,3.2,21.9521299093888,650127.507559439,5902314.41495295,5.25013150953063,53.248807243198,1598109764.6,1.46148557889256,123.146693460154,34.555248,46.014056,5,1.41540176655564
1598109780,31001001060,4,21.86485536204,650138.050003454,5902269.05730615,5.25029591294613,53.2484579459633,1598109797.5,1.41540176655564,113.490804132426,35.08268125,81.811529375,4,1.41540176655564
1598109810,31001001060,5,5.47583692233434,650142.752519274,5902245.00607897,5.25024140422782,53.2482084976711,1598109814,1.48525063700671,41.8356506129462,10.376,7.99567,1,1.41540176655564
1598110020,31001001060,5,5.36928300613778,650157.159049942,5902138.30112516,5.25073205154403,53.2472398448915,1598110025,0.510299026377127,,10.2573,7.2741,1,0.510299026377127
1598110050,31001001060,4,9.24182948937685,650170.582260697,5902138.30112516,5.2506155949035,53.2471763158799,1598110065.5,0.33143730259236,179.084251222222,13.307075,10.819475,2,0.510299026377127
1598110110,31001001060,3,11.9037061859007,650165.443287815,5902126.63756615,5.25066971324634,53.2472109012438,1598110120.33333,0.232440644615858,72.4929190597613,17.743,53.1775111111111,3,0.33143730259236
1598110260,31001001060,3,27.0559670858256,650142.694667228,5902046.30241579,5.25016312715946,53.2464209568632,1598110264.25,0.580154686284454,90.6051132158237,344.407625,42.553825,4,0.232440644615858
1598110290,31001001060,4,9.47974847466059,650146.677519878,5902042.79253531,5.25037892015365,53.2463827479307,1598110301.66667,0.141880826050877,153.436022601642,22.9065777777778,10.7602666666667,3,0.158256852455678
1598110320,31001001060,4.33333333333333,4.33923141780224,650148.403182357,5902047.55367025,5.25032936404548,53.2464427353808,1598110333.66667,0.158256852455678,150.17426044833,0.46474012345679,1.29310679012346,9,0.141880826050877
1598110530,31001001060,4,3.46502770447338,650146.796584305,5902048.41158594,5.25030295458751,53.2464388185952,1598110551,0.00838026897975651,122.055411760517,0.174248166089965,0.302183875432526,17,0.0562505546005132
1598110560,31001001060,3.96666666666667,3.7656815820142,650146.797507032,5902047.08969823,5.25030934524673,53.2464298041525,1598110574.5,0.0562505546005132,156.267617808016,0.118957866666667,0.194644655555556,30,0.028753861796024
1598110590,31001001060,3.93333333333333,4.81318176178515,650146.634313622,5902047.54380411,5.25030506940768,53.246434123396,1598110604.5,0.0160846455531263,118.547851811247,0.130086644444444,0.593547511111111,30,0.0219427152524995
1598110620,31001001060,3.9,3.62204800035259,650147.466832756,5902047.31793246,5.25031326295107,53.2464284123566,1598110634.5,0.028753861796024,131.579335130952,0.106676933333333,0.181737455555556,30,0.028753861796024
1598110650,31001001060,5.03333333333333,3.42080208147846,650147.945081914,5902047.77027329,5.25032846406794,53.2464293591953,1598110664.5,0.0219427152524995,127.486000764221,0.0867911444444445,0.242205422222222,30,0.028753861796024
1598110680,31001001060,5.96666666666667,3.70113743776859,650148.270001332,5902049.58182402,5.25033171068929,53.2464521757501,1598110694.5,0.0613486274606708,120.715591938266,0.0939288666666667,0.281264,30,0.0473111231169759
1598110710,31001001060,5.93103448275862,3.55978279163624,650147.505205691,5902047.27903813,5.25031888842691,53.2464330811915,1598110725,0.0795562486451461,122.959575006769,0.0927198929845422,0.266869298454221,29,0.0473111231169759
1598110740,31001001060,6,3.66923984640957,650148.758286768,5902047.89361543,5.25033746135865,53.2464379075736,1598110754.5,0.0473111231169759,125.024638687945,0.0841861333333334,0.292603977777778,30,0.0613486274606708
1598110770,31001001060,5.26666666666667,4.66631437081631,650147.933851496,5902049.02342294,5.250325885122,53.2464394094147,1598110784.5,0.046620912340195,123.730937673046,0.173721588888889,0.349424011111111,30,0.0795562486451461
1598110800,31001001060,5.5,3.4708301719208,650146.269700964,5902046.01965332,5.25029878468844,53.2464200068127,1598110814.5,0.114465079219669,126.903600875202,0.129545266666667,0.188658211111111,30,0.114465079219669
1598110830,31001001060,5.83333333333333,3.17077117501992,650124.86836513,5902032.37890718,5.24997258565469,53.2463052229415,1598110844.5,0.845962391214182,119.416125031247,0.117364855555556,0.135272866666667,30,0.845962391214182
1598110860,31001001060,5.93333333333333,3.30247169729304,650101.329121018,5902016.96897675,5.24960977616752,53.2461697497229,1598110874.5,0.937823703790085,120.814759260405,0.124956033333333,0.145580333333333,30,0.937823703790085
1598110890,31001001060,5.93333333333333,3.58525051064517,650087.810211646,5901991.35425459,5.24939911109955,53.2459441326991,1598110904.5,0.965444573458526,130.859780711191,0.205716133333333,0.131027855555556,30,0.937823703790085
1598110920,31001001060,5.77777777777778,4.0949300593692,650083.748673021,5901961.76197075,5.249334988457,53.2456794916142,1598110934.7037,0.988941843818276,114.116659183147,0.301483319615912,0.189638545953361,27,0.937823703790085
1598110950,31001001060,5.34615384615385,4.70296686015904,650082.728669958,5901938.22985467,5.24929747680832,53.2454673187505,1598110963.42308,0.820150621453447,120.242268060831,0.392147159763314,0.26828426035503,26,0.820150621453447
1598110980,31001001060,4.83333333333333,3.3506756964301,650082.50042121,5901934.83343272,5.24929554173961,53.2454392208904,1598110994.5,0.1095373167821,117.909711006575,0.244225511111111,0.290769011111111,30,0.1095373167821
1598111010,31001001060,5.8,3.42354872943373,650082.437640151,5901936.95322361,5.24929007663521,53.2454548253209,1598111024.5,0.0706906788747615,122.332935698087,0.122185966666667,0.201802133333333,30,0.0706906788747615
1598111040,31001001060,5.96666666666667,3.52790269305095,650082.034379806,5901936.60827847,5.24929149119614,53.2454565317025,1598111054.5,0.017688855757816,130.872622928058,0.1148406,0.209583011111111,30,0.0347589322388262
1598111070,31001001060,5.71428571428571,4.48185853018825,650082.909685669,5901936.03244413,5.24929840764898,53.2454477582854,1598111084.64286,0.0347589322388262,116.636311329798,0.393380025510204,0.483718443877551,28,0.0347589322388262
1598111100,31001001060,5.93333333333333,3.49374893563662,650082.986782772,5901936.16950753,5.24930031802217,53.2454481296969,1598111114.5,0.00526704222233325,117.623458347873,0.118420855555556,0.193695555555556,30,0.0290562359397665
1598111130,31001001060,5.93333333333333,3.66796817689686,650082.201873494,5901935.34090424,5.24929171617236,53.245445556745,1598111144.5,0.0380447980976521,148.813644235343,0.126293266666667,0.211030422222222,30,0.0290562359397665
1598111160,31001001060,5.86666666666667,3.52046452019888,650083.0543058,5901935.52310612,5.24930716393698,53.2454504259307,1598111174.5,0.0290562359397665,129.87134695897,0.124423022222222,0.183429266666667,30,0.0233467518064061
1598111190,31001001060,5.93333333333333,3.6208561243999,650083.342088108,5901936.16165532,5.2493020715358,53.2454473231116,1598111204.5,0.0233467518064061,136.574837863669,0.128009644444444,0.193820944444444,30,0.0233467518064061
1598111220,31001001060,5.93333333333333,3.90332457709772,650083.489393992,5901936.56948127,5.24930774912055,53.2454526320831,1598111234.5,0.0144537972827071,115.445000389594,0.143352,0.224347722222222,30,0.0233467518064061
1598111250,31001001060,5.93103448275862,4.10017062430069,650083.790294875,5901935.93311913,5.24931217677557,53.2454473226347,1598111264.68966,0.023316472773485,123.136996968429,0.167012401902497,0.250212294887039,29,0.023316472773485
1598111280,31001001060,5.23333333333333,3.93930574330491,650082.029874423,5901936.40113151,5.24928538730251,53.2454496831981,1598111294.5,0.0611052837585864,123.306963269163,0.180734744444444,0.233900833333333,30,0.023316472773485
1598111310,31001001060,4.86666666666667,4.07634960845084,650081.985991086,5901936.81449662,5.2492856924261,53.2454553366171,1598111324.5,0.0138562645771781,135.547333864368,0.250091666666667,0.414678466666667,30,0.0360883998624013
1598111340,31001001060,5,3.73495623326515,650080.91200881,5901936.95123511,5.24927445526887,53.245457062368,1598111354.5,0.0360883998624013,118.15592209492,0.154791666666667,0.218874066666667,30,0.041671611963973
1598111370,31001001060,4.9,3.47578746421222,650081.656826937,5901935.94718487,5.24928009958494,53.2454422593786,1598111384.5,0.041671611963973,122.116839575122,0.318614522222222,0.281439366666667,30,0.0369984022940587
1598111400,31001001060,5,3.59056407887325,650080.130315755,5901937.35381475,5.24926290351378,53.2454586710998,1598111414.5,0.0691925173837045,128.952709056999,0.233899466666667,0.195695277777778,30,0.0369984022940587
1598111430,31001001060,4.96666666666667,3.63534476256724,650080.625725389,5901936.36055603,5.24927271869737,53.2454502960296,1598111444.5,0.0369984022940587,130.25978082271,0.195275644444444,0.199260888888889,30,0.0369984022940587
1598111460,31001001060,5.43333333333333,3.80050795323575,650080.776839543,5901936.40809666,5.24926551273829,53.245451776447,1598111474.5,0.00528053019338476,121.831817298911,0.160954811111111,0.191174644444444,30,0.0239382528227083
1598111490,31001001060,5.96666666666667,3.93124737657765,650080.58793407,5901936.09374644,5.24926659856307,53.2454505326065,1598111504.5,0.0122248081489611,129.115391733295,0.168804688888889,0.188092666666667,30,0.0239382528227083
1598111520,31001001060,5.96666666666667,4.06135344458169,650080.925014231,5901935.4596227,5.24926749456833,53.2454435671973,1598111534.5,0.0239382528227083,127.792756376779,0.182658711111111,0.193989233333333,30,0.0239382528227083
1598111550,31001001060,5.96666666666667,3.61118486432881,650082.47004987,5901936.22357281,5.24929727088342,53.2454534294626,1598111564.5,0.0574529265807788,112.81669287875,0.1364604,0.185762622222222,30,0.052917128462411
1598111580,31001001060,6,3.70273828750668,650082.663673066,5901938.1792519,5.24929919429375,53.2454695549705,1598111594.03846,0.0665315833899667,132.97909283048,0.167875680473373,0.207862071005917,26,0.052917128462411
1598111610,31001001060,5.93333333333333,3.40944783935703,650081.894345333,5901936.76275051,5.24930188430963,53.2454565557213,1598111624.5,0.052917128462411,134.979872314639,0.128227777777778,0.160966844444444,30,0.052917128462411
1598111640,31001001060,6,3.56450374676215,650081.566314115,5901936.65048452,5.24929179237933,53.2454585488983,1598111654,0.0117528963458534,137.857645063689,0.145633246135553,0.172773531510107,29,0.0280477126978373
1598111670,31001001060,6,3.21749512270867,650081.896429805,5901935.86129044,5.24928737053392,53.2454474040217,1598111684.5,0.0280477126978373,119.581329193276,0.125989,0.141723688888889,30,0.0280477126978373
1598111700,31001001060,6,3.22148307694326,650081.849696342,5901936.16415104,5.24927938255579,53.2454513074791,1598111714.5,0.0102148343804817,114.351897521665,0.122880133333333,0.142694944444444,30,0.0196759594769251
1598111730,31001001060,5.96666666666667,3.64178753347829,650081.830255279,5901937.08138497,5.24927503332157,53.2454554266316,1598111744.5,0.030581331157035,144.929340064833,0.157118088888889,0.159590533333333,30,0.0280477126978373
1598111760,31001001060,6,3.44506130580352,650081.596134379,5901936.5395211,5.24928080584697,53.24545375036,1598111774.5,0.0196759594769251,128.050621064285,0.136338044444444,0.154434044444444,30,0.030581331157035
1598111790,31001001060,5.9,3.46453632946052,650083.325474452,5901936.53635643,5.24930045603136,53.2454524592763,1598111804.5,0.0576447656167992,114.224961840487,0.121443988888889,0.181137722222222,30,0.0314686022062615
1598111820,31001001060,5.83333333333333,3.33098526774902,650081.50268575,5901936.24786308,5.24928043425903,53.24545242962,1598111834.5,0.0615159154089456,126.252247636891,0.1124192,0.170598622222222,30,0.0314686022062615
1598111850,31001001060,5.83333333333333,3.53900017383364,650082.276611073,5901936.78849717,5.24928533520989,53.245452666466,1598111864.5,0.0314686022062615,129.929216173192,0.1217985,0.193514911111111,30,0.0469864028492534
1598111880,31001001060,5.83333333333333,3.4489629912961,650081.873851983,5901936.816062,5.24928053015153,53.2454589235697,1598111894.5,0.013456708540459,128.959297386167,0.127990922222222,0.177203388888889,30,0.0314686022062615
1598111910,31001001060,5.93333333333333,3.28579134054322,650081.253704532,5901935.55021565,5.24927247110663,53.2454465715113,1598111924.5,0.0469864028492534,116.658536242586,0.1189559,0.147506611111111,30,0.0314686022062615
1598111940,31001001060,5.96666666666667,3.35309061023775,650081.229485408,5901935.68757771,5.24927746647316,53.2454490230621,1598111954.5,0.00464936107319197,133.386195824377,0.116246477777778,0.166431311111111,30,0.0288619444785876
1598111970,31001001060,6,3.13879811395179,650082.566086163,5901936.82662999,5.2492912040525,53.2454551421501,1598111984.5,0.058537183628595,119.767906442093,0.0969618222222222,0.160896133333333,30,0.0469864028492534
1598112000,31001001060,5.96666666666667,3.52420069959586,650081.946915772,5901936.2213708,5.24928571394477,53.2454531672136,1598112014.5,0.0288619444785876,126.808639942469,0.123327711111111,0.188874022222222,30,0.0288619444785876
1598112030,31001001060,6,3.26895486644507,650081.960623083,5901934.74201274,5.2492821732731,53.2454347899841,1598112044.5,0.0493140523465446,120.608302305008,0.1209578,0.149669855555556,30,0.0288619444785876
1598112060,31001001060,6,2.80973533028962,650081.535000571,5901935.32250521,5.24927917117999,53.2454425656628,1598112074.5,0.0239936572193622,141.815483398198,0.106428722222222,0.113588011111111,30,0.0288619444785876
1598112090,31001001060,6,2.70934658483103,650082.194688758,5901935.75399816,5.24928411897271,53.2454454185881,1598112104.5,0.0262757741813824,121.632200770717,0.0991927888888889,0.110807233333333,30,0.0262757741813824
1598112120,31001001060,5.93333333333333,3.30263165541727,650081.30013519,5901934.85114328,5.24927789293885,53.2454407356784,1598112134.5,0.0423657753910166,109.973006601344,0.222784844444444,0.198468977777778,30,0.0262757741813824
1598112150,31001001060,6,2.85425090980876,650081.291362238,5901934.43386313,5.24927192617757,53.245435169474,1598112164.06897,0.0141152167651912,125.243875304925,0.110623210463734,0.11833548156956,29,0.0262757741813824
1598112180,31001001060,6,3.02318183006727,650081.728971081,5901935.37604825,5.24927345491769,53.2454421578451,1598112194.5,0.0341379254571371,121.47715182168,0.119887366666667,0.126761422222222,30,0.0190997052061476
1598112210,31001001060,6,3.09861557954853,650081.659534457,5901935.66213348,5.24927943464981,53.2454445903177,1598112224.5,0.00981304157200363,126.98960081546,0.118441033333333,0.1285847,30,0.0141152167651912
1598112240,31001001060,6,3.46030710908403,650081.105922143,5901935.80989095,5.24927613512801,53.2454430025415,1598112254.5,0.0190997052061476,121.002780734453,0.129384844444444,0.158055677777778,30,0.0132979339677165
