X,Y,Species,Cluster_ID
257301,773483,Mulberry,377
257314,773485,Melia azedarach,393
257284,773488,Washingtonia,269
257336,773483,Persimmon,33
257339,773483,Washingtonia,270
257336,773481,Mulberry,377
257339,773481,Persimmon,33
257362,773428,Ficus carica,452
257365,773428,Loquat,296
257392,773348,Ficus religiosa,23
257395,773348,Mulberry,378
257391,773348,Cherry plum,82
257352,773318,Cherry plum,83
257347,773317,Loquat,295
257400,773317,Mulberry,378
257461,773334,Melia azedarach,394
257451,773348,Mulberry,379
257256,773625,Mulberry,380
257253,773640,Mulberry,380
257019,773528,Mulberry,367
257103,773563,Washingtonia,266
257106,773563,Loquat,297
257145,773575,Loquat,298
257147,773571,Loquat,298
257142,773560,Melia azedarach,395
257122,773549,Melia azedarach,395
257127,773545,Mulberry,368
257159,773588,Cherry plum,84
257124,773547,Melia azedarach,395
257169,773588,Mulberry,381
257170,773593,Ficus carica,453
257173,773593,Washingtonia,271
257183,773584,Avocado,126
257187,773578,Ficus carica,453
257223,773575,Loquat,299
257220,773582,Date palm,108
257205,773567,Palm,138
257206,773564,Banana,16
257217,773555,Melia azedarach,396
257236,773560,Mulberry,382
257239,773560,Palm,138
257208,773551,Palm,138
257203,773551,Palm,138
257194,773604,Mulberry,381
257217,773597,Palm,138
257217,773599,Mulberry,381
257245,773627,Melia azedarach,397
257240,773636,Mulberry,380
257231,773634,Loquat,300
257234,773634,Ficus carica,454
257176,773673,Mulberry,69
257153,773601,Loquat,298
257285,773605,Washingtonia,272
257288,773605,Mulberry,380
257284,773605,Ficus carica,455
257282,773607,Ficus carica,455
256901,773476,Washingtonia,273
255352,772817,Washingtonia,274
257298,773560,Washingtonia,275
257287,773627,Loquat,301
257290,773616,Avocado,127
257295,773608,Mulberry,380
257301,773597,Melia azedarach,398
257304,773597,Palm,139
257309,773592,Mulberry,380
257312,773592,Ficus carica,455
257312,773566,Ficus carica,455
257334,773520,Loquat,302
257336,773509,Washingtonia,270
257337,773503,Ficus religiosa,24
257348,773477,Washingtonia,270
257351,773477,Date palm,109
257351,773470,Washingtonia,270
257364,773452,Ficus carica,452
257354,773440,Mulberry,383
257381,773402,Ficus carica,452
257384,773402,Mulberry,384
257384,773394,Mulberry,384
257420,773411,Mulberry,384
257418,773419,Mulberry,384
257414,773422,Ficus carica,452
257409,773430,Mulberry,384
257401,773448,Ficus carica,452
257404,773448,Mulberry,384
257389,773481,Loquat,303
257382,773496,Ficus carica,456
257385,773496,Mulberry,385
257393,773503,Mulberry,385
257407,773535,Cherry plum,85
257342,773548,Palm,140
257346,773557,Melia azedarach,399
257365,773564,Melia azedarach,399
257429,773589,Persimmon,34
257436,773592,Melia azedarach,400
257446,773611,Mulberry,386
257449,773611,Melia azedarach,400
257446,773615,Melia azedarach,400
257422,773661,Washingtonia,276
257424,773672,Mulberry,387
257436,773663,Melia azedarach,401
257449,773663,Melia azedarach,401
257452,773661,Ficus carica,457
257464,773655,Mulberry,387
257470,773661,Melia azedarach,401
257477,773663,Mulberry,387
257480,773663,Ficus carica,457
257472,773674,Melia azedarach,401
257452,773672,Mulberry,387
257425,773607,Melia azedarach,400
257466,773605,Ficus carica,458
257522,773532,Mulberry,388
257500,773567,Melia azedarach,402
257506,773582,Loquat,304
257496,773580,Melia azedarach,402
257489,773589,Melia azedarach,402
257486,773593,Melia azedarach,402
257491,773600,Ficus carica,458
257481,773633,Mulberry,387
257510,773604,Cherry plum,86
257536,773604,Mulberry,389
257547,773596,Mulberry,389
257575,773563,Mulberry,389
257547,773617,Mulberry,389
257547,773630,Cherry plum,87
257565,773641,Mulberry,389
257591,773591,Ficus carica,459
257595,773595,Mulberry,389
257595,773628,Mulberry,389
257573,773652,Palm,141
257578,773654,Palm,141
257587,773658,Washingtonia,277
257584,773665,Palm,141
257620,773661,Ficus,29
257621,773652,Plum,26
257632,773623,Cherry plum,88
257637,773623,Mulberry,390
257620,773713,Mulberry,391
257615,773724,Mulberry,391
257609,773752,Armenian plum,34
257641,773747,Palm,142
257644,773747,Cherry plum,89
257640,773743,Cherry plum,89
257644,773726,Cherry plum,89
257640,773754,Mulberry,391
257643,773754,Palm,142
257607,773741,Mulberry,391
257610,773734,Mulberry,391
257632,773669,Mulberry,392
257693,773697,Loquat,305
257693,773682,Palm,143
257785,773727,Avocado,128
257825,773742,Date palm,110
257854,773755,Avocado,129
257853,773759,Persimmon,35
257850,773764,Avocado,129
257844,773764,Loquat,306
257840,773768,Melia azedarach,403
257833,773755,Cherry plum,90
257841,773725,Mulberry,393
257844,773725,Washingtonia,278
257853,773734,Washingtonia,278
257856,773734,Mulberry,393
257834,773725,Washingtonia,278
257850,773709,Washingtonia,278
257884,773725,Armenian plum,35
257884,773733,Armenian plum,35
257884,773738,Plum,27
257917,773772,Ficus carica,460
257920,773774,Ficus carica,460
257918,773798,Washingtonia,279
257966,773776,Washingtonia,280
257965,773862,Ficus carica,461
257969,773868,Ficus carica,461
257943,773831,Ficus carica,461
257941,773825,Mulberry,394
257932,773827,Mulberry,394
257908,773879,Ficus carica,462
257880,773879,Ficus carica,462
257868,773886,Ficus carica,462
257871,773886,Melia azedarach,404
257848,773908,Ficus carica,462
257795,773930,Mulberry,395
257798,773930,Persimmon,36
257790,773884,Mulberry,396
257792,773847,Mulberry,396
257795,773847,Ficus carica,463
257823,773853,Ficus carica,463
257823,773843,Washingtonia,281
257878,773823,Ficus carica,464
257854,773853,Washingtonia,281
257856,773856,Washingtonia,281
257860,773871,Washingtonia,281
257835,773847,Melia azedarach,405
257801,773830,Washingtonia,281
257798,773832,Melia azedarach,405
257826,773795,Loquat,306
257829,773795,Melia azedarach,403
257828,773792,Ficus carica,465
257872,773740,Loquat,306
257847,773699,Ficus carica,466
257850,773699,Mulberry,393
257846,773699,Papaya,26
257849,773699,Palm,144
257861,773681,Palm,144
257863,773674,Palm,144
257869,773657,Palm,144
257853,773644,Palm,144
257856,773644,Loquat,307
257891,773629,Loquat,308
257883,773609,Palm,145
257886,773609,Washingtonia,282
257891,773592,Washingtonia,282
257860,773574,Washingtonia,282
257872,773533,Ficus carica,467
257874,773526,Mulberry,397
257876,773524,Ficus carica,467
257877,773518,Ficus carica,467
257882,773505,Plum,28
257884,773502,Armenian plum,36
257889,773576,Palm,145
257913,773539,Palm,146
257913,773531,Palm,146
257918,773531,Washingtonia,283
257910,773496,Washingtonia,283
257924,773506,Melia azedarach,406
257927,773506,Ficus carica,468
257921,773557,Ficus carica,469
257922,773561,Ficus carica,469
257927,773559,Cherry plum,91
257949,773568,Mulberry,398
257952,773572,Washingtonia,284
257938,773570,Pear,15
257945,773576,Plum,29
257948,773576,Mulberry,398
257945,773583,Ficus carica,469
257945,773587,Mulberry,398
257944,773589,Loquat,309
257942,773592,Ficus carica,469
257945,773592,Persimmon,37
257947,773629,Mulberry,399
257945,773641,Washingtonia,285
257936,773642,Mulberry,399
257954,773681,Mulberry,399
257957,773681,Ficus carica,470
257957,773689,Peach,22
257961,773676,Mulberry,399
257959,773670,Jujube,35
257940,773665,Cherry plum,92
257934,773666,Mulberry,399
257912,773701,Banana,17
257915,773701,Palm,147
257917,773725,Palm,147
257770,773832,Mulberry,396
257772,773843,Ficus carica,463
257759,773851,Ficus carica,463
257751,773858,Ficus carica,463
257754,773858,Washingtonia,286
257745,773849,Ficus carica,463
257737,773841,Ficus carica,463
257740,773841,Mulberry,396
257744,773839,Melia azedarach,407
257742,773832,Melia azedarach,407
257748,773841,Washingtonia,286
257750,773830,Washingtonia,286
257758,773827,Ficus carica,463
257761,773819,Washingtonia,286
257784,773801,Palm,148
257784,773784,Washingtonia,286
257802,773769,Melia azedarach,403
257805,773769,Loquat,306
257801,773769,Ficus carica,465
257809,773751,Washingtonia,278
257817,773751,Palm,149
257825,773751,Washingtonia,278
257828,773751,Cherry plum,90
257798,773766,Loquat,306
257778,773777,Date palm,111
257758,773784,Washingtonia,286
257761,773784,Mulberry,400
257757,773784,Melia azedarach,407
257746,773758,Melia azedarach,407
257750,773802,Melia azedarach,407
257727,773821,Melia azedarach,407
257716,773799,Mulberry,401
257719,773799,Loquat,310
257715,773799,Melia azedarach,407
257683,773808,Cherry plum,93
257655,773811,Palm,150
257639,773821,Persimmon,38
257626,773780,Ficus carica,471
257629,773780,Loquat,311
257598,773785,Mulberry,391
257601,773785,Washingtonia,287
257599,773776,Mulberry,391
257580,773789,Melia azedarach,408
257571,773780,Melia azedarach,408
257552,773807,Melia azedarach,408
257548,773778,Washingtonia,288
257538,773781,Melia azedarach,408
257534,773816,Peach,23
257541,773818,Jujube,36
257544,773818,Melia azedarach,408
257560,773783,Melia azedarach,408
257559,773757,Loquat,312
257515,773776,Mulberry,402
257518,773776,Loquat,313
257514,773776,Melia azedarach,408
257517,773776,Palm,151
257504,773796,Mulberry,402
257499,773801,Loquat,313
257502,773801,Palm,151
257498,773801,Melia azedarach,408
257518,773757,Mulberry,402
257534,773746,Carob,216
257531,773744,Mulberry,402
257526,773739,Palm,151
257517,773741,Ficus carica,472
257512,773737,Palm,151
257507,773746,Palm,151
257510,773746,Melia azedarach,408
257486,773727,Avocado,130
257472,773731,Loquat,314
257469,773720,Palm,152
257459,773714,Date palm,112
257462,773714,Melia azedarach,409
257448,773724,Ficus carica,473
257438,773705,Mulberry,387
257441,773705,Melia azedarach,409
257420,773712,Ficus carica,473
257413,773694,Mulberry,387
257382,773685,Loquat,315
257366,773709,Mulberry,380
257369,773709,Melia azedarach,410
257366,773688,Mulberry,380
257354,773670,Palm,153
257336,773675,Palm,153
257332,773673,Melia azedarach,411
257336,773673,Melia azedarach,411
257339,773673,Mulberry,380
257332,773657,Melia azedarach,411
257335,773657,Palm,153
257331,773657,Ficus carica,474
257334,773657,Loquat,316
257324,773655,Mulberry,380
257295,773655,Mulberry,380
257287,773653,Mulberry,380
257274,773619,Palm,139
257277,773619,Loquat,301
257252,773666,Mulberry,380
257223,773706,Mulberry,403
257226,773706,Cherry plum,94
257213,773721,Mulberry,403
257216,773721,Washingtonia,261
257210,773726,Mulberry,403
257216,773736,Mulberry,403
257223,773728,Melia azedarach,412
257227,773739,Washingtonia,261
257230,773754,Melia azedarach,412
257233,773760,Ficus carica,475
257249,773765,Ficus carica,475
257251,773758,Melia azedarach,412
257254,773758,Mulberry,403
257252,773752,Ficus carica,475
257252,773747,Ficus carica,475
257243,773741,Mulberry,403
257240,773739,Mulberry,403
257238,773732,Melia azedarach,412
257260,773743,Melia azedarach,412
257296,773718,Mulberry,380
257296,773721,Mulberry,380
257299,773721,Melia azedarach,411
257297,773725,Palm,154
257308,773690,Mulberry,380
257311,773690,Ficus carica,476
257307,773690,Melia azedarach,411
257293,773736,Mulberry,380
257293,773740,Mulberry,380
257294,773742,Mulberry,380
257307,773732,Melia azedarach,411
257311,773731,Banana,18
257318,773729,Apple,30
257310,773719,Melia azedarach,411
257305,773742,Palm,154
257302,773751,Ficus obliqua,1
257305,773810,Mulberry,404
257311,773821,Mulberry,404
257314,773821,Melia azedarach,413
257319,773858,Mulberry,404
257327,773832,Mulberry,404
257330,773768,Mulberry,380
257367,773786,Melia azedarach,414
257370,773786,Ficus carica,477
257362,773795,Mulberry,405
257381,773805,Cherry plum,95
257389,773808,Ficus carica,477
257395,773801,Mulberry,405
257401,773803,Melia azedarach,414
257404,773803,Palm,155
257400,773803,Mulberry,405
257411,773807,Melia azedarach,414
257414,773807,Mulberry,405
257410,773807,Washingtonia,289
257329,773871,Mulberry,404
257331,773878,Mulberry,404
257342,773882,Mulberry,404
257347,773884,Mulberry,404
257364,773895,Mulberry,404
257373,773899,Mulberry,404
257396,773894,Mulberry,404
257399,773886,Mulberry,404
257393,773901,Mulberry,404
257399,773908,Mulberry,404
257401,773914,Mulberry,404
257402,773914,Mulberry,404
257418,773899,Mulberry,404
257429,773916,Mulberry,404
257429,773927,Mulberry,404
257434,773931,Mulberry,404
257432,773925,Mulberry,404
257434,773918,Mulberry,404
257441,773912,Mulberry,404
257444,773921,Mulberry,404
257451,773940,Mulberry,404
257454,773940,Melia azedarach,415
257454,773938,Mulberry,404
257455,773936,Mulberry,404
257457,773929,Melia azedarach,415
257454,773918,Mulberry,404
257457,773914,Melia azedarach,415
257466,773923,Mulberry,404
257466,773931,Ficus carica,478
257463,773933,Mulberry,404
257462,773940,Mulberry,404
257462,773942,Mulberry,404
257466,773949,Melia azedarach,415
257471,773949,Melia azedarach,415
257474,773949,Mulberry,404
257471,773944,Mulberry,404
257476,773942,Mulberry,404
257499,773909,Mulberry,404
257485,773929,Mulberry,404
257479,773929,Mulberry,404
257278,773782,Ficus carica,475
257281,773782,Melia azedarach,412
257283,773876,Melia azedarach,416
257269,773876,Loquat,317
257272,773876,Avocado,131
257268,773876,Persimmon,39
257230,773856,Washingtonia,290
257219,773871,Washingtonia,290
257222,773871,Melia azedarach,417
257225,773863,Melia azedarach,417
257294,773884,Melia azedarach,416
257297,773884,Jujube,37
257270,773937,Jujube,38
257258,773924,Surinam Cherry,44
257255,773923,Surinam Cherry,44
257331,773932,Mulberry,406
257343,773940,Melia azedarach,418
257363,773949,Mulberry,406
257399,773969,Loquat,318
257402,773969,Melia azedarach,419
257416,773971,Loquat,318
257405,773943,Melia azedarach,419
257385,773932,Melia azedarach,419
257458,773975,Washingtonia,291
257465,773966,Ficus carica,478
257486,773938,Loquat,319
257489,773938,Avocado,132
257485,773938,Ficus carica,478
257488,773938,Palm,156
257505,773872,Melia azedarach,408
257495,773861,Melia azedarach,408
257484,773857,Melia azedarach,408
257462,773844,Melia azedarach,408
257337,773840,Mulberry,404
257330,773755,Mulberry,380
257333,773755,Ficus carica,479
257329,773755,Loquat,320
257418,773810,Washingtonia,289
257421,773810,Mulberry,405
257442,773822,Mulberry,405
257456,773829,Mulberry,405
257468,773835,Palm,157
257471,773835,Washingtonia,292
257467,773835,Date palm,113
257501,773837,Melia azedarach,408
257498,773851,Melia azedarach,408
257526,773861,Melia azedarach,408
257530,773864,Date palm,114
257533,773864,Palm,158
257541,773879,Palm,158
257544,773879,Cherry plum,96
257572,773866,Melia azedarach,408
257571,773861,Mulberry,407
257574,773861,Melia azedarach,408
257577,773841,Mulberry,407
257580,773841,Melia azedarach,408
257582,773839,Ficus carica,480
257579,773828,Melia azedarach,408
257582,773828,Mulberry,407
257579,773824,Melia azedarach,408
257599,773831,Ficus carica,480
257592,773902,Palm,158
257599,773907,Ficus carica,481
257602,773907,Mulberry,408
257598,773907,Melia azedarach,420
257605,773907,Loquat,321
257601,773907,Mulberry,408
257604,773907,Avocado,133
257560,773914,Palm,158
257549,773940,Palm,158
257550,773948,Mulberry,409
257546,773950,Palm,158
257577,773976,Loquat,322
257538,773974,Mulberry,409
257536,773992,Loquat,323
257539,773992,Mulberry,409
257535,773992,Ficus carica,482
257514,773994,Palm,159
257508,773997,Palm,159
257511,774027,Avocado,134
257508,774040,Jujube,39
257530,774051,Loquat,324
257543,774079,Mulberry,410
257546,774079,Melia azedarach,421
257553,774070,Avocado,135
257556,774064,Ficus carica,483
257559,774057,Mulberry,410
257562,774057,Loquat,324
257558,774057,Ficus benjamina,81
257562,774053,Loquat,324
257565,774044,Loquat,324
257568,774044,Mulberry,410
257573,774037,Loquat,324
257615,773989,Washingtonia,293
257618,773989,Loquat,325
257631,773972,Washingtonia,293
257636,773952,Mulberry,411
257644,773950,Palm,160
257655,773941,Date palm,115
257658,773941,Loquat,326
257662,773935,Washingtonia,293
